"invoice_id","city","category","unit_price","quantity","sale_date","sale_time","payment_method","rating"
9367,"Sugar Land","Home and lifestyle","66.00",2,"2023-05-05","08:05:00","Cash","4.00"
9368,"Sugar Land","Fashion accessories","15.00",3,"2022-05-14","14:43:00","Cash","6.00"
9369,"Rosenberg","Home and lifestyle","68.00",1,"2020-11-17","09:09:00","Cash","5.00"
9370,"Round Rock","Fashion accessories","53.00",1,"2023-01-01","12:46:00","Cash","6.00"
9371,"Weslaco","Home and lifestyle","84.00",1,"2020-05-21","09:39:00","Cash","7.00"
9372,"Rosenberg","Fashion accessories","29.00",1,"2023-11-14","07:57:00","Cash","3.00"
9373,"Weatherford","Home and lifestyle","79.00",3,"2023-09-07","15:16:00","Cash","6.00"
9374,"Rowlett","Fashion accessories","41.00",3,"2023-08-25","07:05:00","Cash","4.00"
9375,"Seguin","Home and lifestyle","40.00",2,"2023-04-21","06:46:00","Cash","4.00"
9376,"Rosenberg","Fashion accessories","17.00",3,"2021-07-27","11:30:00","Cash","3.00"
9377,"Southlake","Home and lifestyle","76.00",1,"2020-01-05","14:13:00","Cash","5.00"
9378,"Rowlett","Fashion accessories","30.00",1,"2023-09-22","06:09:00","Cash","5.00"
9379,"Sherman","Home and lifestyle","46.00",1,"2022-04-30","14:42:00","Cash","5.00"
9380,"Waxahachie","Fashion accessories","23.00",1,"2021-12-15","11:49:00","Cash","7.00"
9381,"Seguin","Home and lifestyle","63.00",2,"2023-10-07","06:44:00","Cash","7.00"
9382,"Round Rock","Fashion accessories","71.00",3,"2023-01-28","14:10:00","Cash","5.00"
9383,"Texas City","Home and lifestyle","83.00",2,"2022-08-12","09:06:00","Cash","6.00"
9384,"Port Arthur","Fashion accessories","52.00",2,"2022-04-16","12:11:00","Cash","3.00"
9385,"Southlake","Home and lifestyle","56.00",3,"2022-01-22","07:05:00","Cash","3.00"
9386,"Waxahachie","Fashion accessories","59.00",2,"2022-02-02","06:50:00","Cash","4.00"
9387,"Temple","Home and lifestyle","62.00",3,"2020-12-22","06:37:00","Cash","4.00"
9388,"San Antonio","Fashion accessories","72.00",3,"2020-04-07","14:21:00","Cash","6.00"
9389,"Tyler","Home and lifestyle","27.00",1,"2022-02-07","08:35:00","Cash","7.00"
9390,"Weatherford","Fashion accessories","83.00",3,"2022-11-13","14:55:00","Cash","6.00"
9391,"Schertz","Home and lifestyle","29.00",3,"2021-10-01","07:26:00","Cash","7.00"
9392,"San Marcos","Fashion accessories","28.00",2,"2021-11-30","09:46:00","Cash","4.00"
9393,"Victoria","Home and lifestyle","62.00",3,"2020-08-26","12:37:00","Credit card","5.00"
9394,"Temple","Fashion accessories","29.00",1,"2022-12-08","14:33:00","Cash","4.00"
9395,"Schertz","Home and lifestyle","28.00",1,"2022-04-29","07:44:00","Cash","4.00"
9396,"San Antonio","Fashion accessories","59.00",3,"2023-09-26","11:01:00","Cash","5.00"
9397,"Schertz","Home and lifestyle","17.00",1,"2020-04-09","16:36:00","Cash","6.00"
9398,"Texas City","Fashion accessories","66.00",3,"2023-01-22","15:27:00","Cash","4.00"
9399,"Schertz","Home and lifestyle","80.00",1,"2021-06-20","16:38:00","Cash","4.00"
9400,"Tyler","Fashion accessories","33.00",3,"2023-03-30","15:38:00","Cash","5.00"
9401,"San Marcos","Home and lifestyle","62.00",3,"2023-07-12","13:29:00","Cash","5.00"
9402,"Round Rock","Fashion accessories","55.00",2,"2022-04-30","10:56:00","Cash","7.00"
9403,"Waxahachie","Home and lifestyle","59.00",1,"2023-12-07","09:08:00","Cash","5.00"
9404,"Rosenberg","Fashion accessories","16.00",1,"2021-02-03","16:44:00","Cash","3.00"
9405,"Weatherford","Home and lifestyle","58.00",1,"2021-09-03","11:45:00","Cash","7.00"
9406,"Schertz","Fashion accessories","67.00",2,"2023-06-29","09:53:00","Cash","6.00"
9407,"Texas City","Home and lifestyle","38.00",3,"2023-04-12","16:27:00","Cash","3.00"
9408,"Texas City","Fashion accessories","20.00",3,"2020-01-08","15:39:00","Cash","6.00"
9409,"Weslaco","Home and lifestyle","29.00",2,"2022-06-28","11:51:00","Cash","7.00"
9410,"Port Arthur","Fashion accessories","55.00",1,"2023-09-09","10:14:00","Cash","3.00"
9411,"Plano","Home and lifestyle","33.00",2,"2020-05-27","15:23:00","Cash","5.00"
9412,"San Antonio","Fashion accessories","52.00",3,"2020-12-20","06:58:00","Cash","5.00"
9413,"Texas City","Home and lifestyle","37.00",3,"2022-02-21","11:07:00","Cash","3.00"
9414,"San Antonio","Fashion accessories","39.00",2,"2020-07-16","08:15:00","Cash","4.00"
9415,"Rosenberg","Home and lifestyle","22.00",1,"2022-03-20","16:45:00","Cash","6.00"
9416,"Weslaco","Fashion accessories","54.00",1,"2020-02-16","16:33:00","Cash","4.00"
9417,"Round Rock","Home and lifestyle","50.00",3,"2021-09-27","12:59:00","Cash","7.00"
9418,"Sherman","Fashion accessories","62.00",2,"2020-05-10","11:03:00","Cash","7.00"
9419,"Texas City","Home and lifestyle","37.00",1,"2022-05-27","11:53:00","Cash","4.00"
9420,"Richardson","Fashion accessories","70.00",2,"2021-04-06","13:27:00","Cash","6.00"
9421,"Victoria","Home and lifestyle","62.00",2,"2020-04-06","11:01:00","Credit card","7.00"
9422,"Sherman","Fashion accessories","44.00",2,"2022-10-09","12:39:00","Cash","7.00"
9423,"Seguin","Home and lifestyle","30.00",2,"2020-01-29","13:02:00","Cash","7.00"
9424,"Sugar Land","Fashion accessories","66.00",1,"2020-12-08","06:58:00","Cash","4.00"
9425,"Plano","Home and lifestyle","16.00",1,"2020-05-05","08:50:00","Cash","7.00"
9426,"Weatherford","Fashion accessories","84.00",2,"2020-04-05","06:36:00","Cash","5.00"
9427,"Sherman","Home and lifestyle","25.00",3,"2023-09-29","09:24:00","Cash","6.00"
9428,"Victoria","Fashion accessories","39.00",2,"2020-05-28","13:56:00","Credit card","5.00"
9429,"Tyler","Home and lifestyle","44.00",1,"2022-06-20","07:37:00","Cash","7.00"
9430,"Rosenberg","Fashion accessories","48.00",3,"2021-01-19","16:37:00","Cash","4.00"
9431,"Sugar Land","Home and lifestyle","57.00",2,"2022-08-11","08:51:00","Cash","3.00"
9432,"Waxahachie","Fashion accessories","16.00",2,"2023-11-14","16:41:00","Cash","4.00"
9433,"Rowlett","Home and lifestyle","50.00",3,"2021-01-17","08:20:00","Cash","5.00"
9434,"San Angelo","Fashion accessories","85.00",3,"2023-04-01","14:32:00","Cash","5.00"
9435,"Weatherford","Home and lifestyle","53.00",2,"2021-08-24","07:12:00","Cash","5.00"
9436,"Waxahachie","Fashion accessories","75.00",3,"2021-03-11","15:59:00","Cash","7.00"
9437,"Waxahachie","Home and lifestyle","69.00",2,"2020-02-19","16:33:00","Cash","5.00"
9438,"Rosenberg","Fashion accessories","34.00",3,"2022-04-09","09:26:00","Cash","4.00"
9439,"San Marcos","Home and lifestyle","56.00",2,"2021-10-04","07:21:00","Cash","7.00"
9440,"Rosenberg","Fashion accessories","54.00",3,"2022-07-19","06:54:00","Cash","5.00"
9441,"Texas City","Home and lifestyle","37.00",2,"2023-08-03","15:02:00","Cash","4.00"
9442,"Port Arthur","Fashion accessories","55.00",2,"2022-02-24","15:37:00","Cash","5.00"
9443,"Southlake","Home and lifestyle","20.00",1,"2021-05-22","15:16:00","Cash","4.00"
9444,"Waxahachie","Fashion accessories","44.00",1,"2021-10-01","13:03:00","Cash","3.00"
9445,"Texas City","Home and lifestyle","68.00",2,"2023-07-28","13:06:00","Cash","7.00"
9446,"Weslaco","Fashion accessories","71.00",3,"2021-10-06","09:06:00","Cash","3.00"
9447,"Round Rock","Home and lifestyle","52.00",1,"2023-06-29","09:48:00","Cash","4.00"
9448,"Rosenberg","Fashion accessories","77.00",3,"2020-09-13","12:54:00","Cash","7.00"
9449,"Port Arthur","Home and lifestyle","52.00",2,"2023-04-28","16:27:00","Cash","3.00"
9450,"Sherman","Fashion accessories","28.00",3,"2021-08-11","16:53:00","Cash","7.00"
9451,"Sherman","Home and lifestyle","51.00",2,"2020-04-08","07:14:00","Cash","6.00"
9452,"Richardson","Fashion accessories","82.00",2,"2022-07-15","08:25:00","Cash","5.00"
9453,"Rockwall","Home and lifestyle","62.00",3,"2022-04-23","06:03:00","Cash","3.00"
9454,"Southlake","Fashion accessories","15.00",3,"2021-10-24","16:06:00","Cash","6.00"
9455,"Texas City","Home and lifestyle","69.00",3,"2020-12-24","16:02:00","Cash","3.00"
9456,"San Antonio","Fashion accessories","64.00",1,"2020-11-27","15:50:00","Cash","6.00"
9457,"Plano","Home and lifestyle","20.00",2,"2023-05-09","14:21:00","Cash","7.00"
9458,"Rosenberg","Fashion accessories","47.00",1,"2022-03-29","12:42:00","Cash","4.00"
9459,"Sugar Land","Home and lifestyle","33.00",1,"2023-06-25","14:42:00","Cash","5.00"
9460,"Rosenberg","Fashion accessories","72.00",1,"2023-08-08","07:28:00","Cash","5.00"
9461,"Rockwall","Home and lifestyle","73.00",3,"2021-01-11","09:44:00","Cash","4.00"
9462,"Rowlett","Fashion accessories","22.00",1,"2021-02-03","06:39:00","Cash","7.00"
9463,"Tyler","Home and lifestyle","18.00",1,"2020-01-11","13:49:00","Cash","3.00"
9464,"Weatherford","Fashion accessories","30.00",1,"2021-12-23","16:18:00","Cash","6.00"
9465,"Weatherford","Home and lifestyle","36.00",2,"2021-01-06","13:22:00","Cash","3.00"
9466,"Rosenberg","Fashion accessories","82.00",3,"2022-08-02","09:31:00","Cash","6.00"
9467,"Sugar Land","Home and lifestyle","40.00",3,"2023-03-26","13:30:00","Cash","6.00"
9468,"San Marcos","Fashion accessories","81.00",2,"2023-01-02","09:39:00","Cash","5.00"
9469,"Victoria","Home and lifestyle","26.00",1,"2021-01-03","13:52:00","Credit card","5.00"
9470,"Seguin","Fashion accessories","49.00",3,"2021-07-11","08:44:00","Cash","7.00"
9471,"Waxahachie","Home and lifestyle","53.00",3,"2022-08-07","09:20:00","Cash","7.00"
9472,"Rockwall","Fashion accessories","28.00",2,"2021-03-15","16:27:00","Cash","7.00"
9473,"Round Rock","Home and lifestyle","64.00",2,"2022-03-19","11:17:00","Cash","6.00"
9474,"San Marcos","Fashion accessories","24.00",3,"2022-08-30","12:44:00","Cash","3.00"
9475,"Schertz","Home and lifestyle","71.00",3,"2020-02-21","09:13:00","Cash","5.00"
9476,"Weslaco","Fashion accessories","34.00",2,"2021-03-29","08:08:00","Cash","4.00"
9477,"Sugar Land","Home and lifestyle","50.00",1,"2023-09-19","15:17:00","Cash","5.00"
9478,"San Angelo","Fashion accessories","38.00",2,"2022-12-07","10:15:00","Cash","6.00"
9479,"Sugar Land","Home and lifestyle","59.00",1,"2023-10-16","13:00:00","Cash","7.00"
9480,"Weatherford","Fashion accessories","37.00",1,"2020-04-19","09:20:00","Cash","3.00"
9481,"Schertz","Home and lifestyle","28.00",2,"2023-09-09","11:48:00","Cash","7.00"
9482,"Rosenberg","Fashion accessories","16.00",2,"2023-06-30","06:22:00","Cash","6.00"
9483,"Weslaco","Home and lifestyle","50.00",1,"2022-05-26","11:52:00","Cash","5.00"
9484,"Rowlett","Fashion accessories","39.00",1,"2022-09-29","11:40:00","Cash","4.00"
9485,"Waxahachie","Home and lifestyle","67.00",2,"2021-04-10","15:13:00","Cash","5.00"
9486,"Weatherford","Fashion accessories","16.00",1,"2022-02-22","16:41:00","Cash","7.00"
9487,"San Angelo","Home and lifestyle","21.00",3,"2020-08-31","06:20:00","Cash","6.00"
9488,"Port Arthur","Fashion accessories","22.00",3,"2023-09-03","11:26:00","Cash","7.00"
9489,"Weslaco","Home and lifestyle","80.00",2,"2021-03-06","10:22:00","Cash","3.00"
9490,"Schertz","Fashion accessories","61.00",3,"2021-08-30","13:49:00","Cash","3.00"
9491,"Plano","Home and lifestyle","23.00",1,"2023-03-21","12:02:00","Cash","7.00"
9492,"Rockwall","Fashion accessories","71.00",3,"2021-08-19","11:46:00","Cash","7.00"
9493,"Tyler","Home and lifestyle","82.00",3,"2021-11-02","15:24:00","Cash","3.00"
9494,"Temple","Fashion accessories","45.00",3,"2020-05-15","07:28:00","Cash","3.00"
9495,"Southlake","Home and lifestyle","80.00",1,"2021-01-04","13:04:00","Cash","7.00"
9496,"Weatherford","Fashion accessories","67.00",2,"2022-01-08","09:18:00","Cash","7.00"
9497,"Waxahachie","Home and lifestyle","60.00",1,"2022-01-04","13:53:00","Cash","4.00"
9498,"Texas City","Fashion accessories","20.00",3,"2020-04-05","07:46:00","Cash","7.00"
9499,"Weslaco","Home and lifestyle","22.00",2,"2022-03-11","09:27:00","Cash","7.00"
9500,"San Antonio","Fashion accessories","77.00",3,"2022-02-17","07:38:00","Cash","4.00"
9501,"Schertz","Home and lifestyle","37.00",3,"2020-04-15","15:48:00","Cash","3.00"
9502,"Tyler","Fashion accessories","56.00",3,"2023-06-30","09:18:00","Cash","4.00"
9503,"Weslaco","Home and lifestyle","33.00",1,"2023-03-17","13:08:00","Cash","6.00"
9504,"Schertz","Fashion accessories","48.00",1,"2023-09-20","12:45:00","Cash","4.00"
9505,"Round Rock","Home and lifestyle","44.00",1,"2023-05-11","16:16:00","Cash","5.00"
9506,"San Antonio","Fashion accessories","19.00",1,"2020-06-27","09:54:00","Cash","6.00"
9507,"Weatherford","Home and lifestyle","39.00",1,"2020-10-14","13:44:00","Cash","7.00"
9508,"Port Arthur","Fashion accessories","33.00",3,"2021-06-26","12:04:00","Cash","4.00"
9509,"Weslaco","Home and lifestyle","39.00",1,"2023-04-21","13:43:00","Cash","4.00"
9510,"Plano","Fashion accessories","83.00",3,"2022-08-02","13:03:00","Cash","7.00"
9511,"Rosenberg","Home and lifestyle","32.00",2,"2020-01-13","16:48:00","Cash","5.00"
9512,"Port Arthur","Fashion accessories","15.00",1,"2021-05-13","07:26:00","Cash","3.00"
9513,"San Marcos","Home and lifestyle","51.00",2,"2021-07-13","06:14:00","Cash","5.00"
9514,"Schertz","Fashion accessories","51.00",2,"2020-03-04","06:36:00","Cash","5.00"
9515,"Southlake","Home and lifestyle","68.00",2,"2021-01-18","11:53:00","Cash","6.00"
9517,"San Antonio","Home and lifestyle","52.00",2,"2020-02-27","15:06:00","Cash","6.00"
9518,"Texas City","Fashion accessories","78.00",1,"2022-01-30","13:10:00","Cash","4.00"
9519,"Sherman","Home and lifestyle","83.00",2,"2020-05-01","12:04:00","Cash","6.00"
9520,"Sherman","Fashion accessories","15.00",1,"2021-05-14","10:51:00","Cash","7.00"
9521,"Weatherford","Home and lifestyle","81.00",3,"2023-01-05","08:42:00","Cash","6.00"
9522,"Southlake","Fashion accessories","55.00",2,"2022-03-13","08:10:00","Cash","3.00"
9523,"Weslaco","Home and lifestyle","30.00",1,"2022-07-16","08:25:00","Cash","4.00"
9524,"Temple","Fashion accessories","82.00",1,"2020-05-11","07:25:00","Cash","4.00"
9525,"Waco","Home and lifestyle","79.00",1,"2020-02-06","10:08:00","Cash","3.00"
9526,"Tyler","Fashion accessories","43.00",2,"2022-12-13","13:20:00","Cash","4.00"
9527,"Weslaco","Home and lifestyle","45.00",2,"2022-11-06","11:43:00","Cash","7.00"
9528,"Sugar Land","Fashion accessories","48.00",3,"2023-05-26","11:34:00","Cash","7.00"
9529,"Richardson","Home and lifestyle","30.00",3,"2021-03-31","06:52:00","Cash","4.00"
9530,"San Antonio","Fashion accessories","85.00",1,"2023-09-12","10:07:00","Cash","7.00"
9531,"Round Rock","Home and lifestyle","56.00",2,"2020-08-02","12:04:00","Cash","3.00"
9532,"Plano","Fashion accessories","78.00",3,"2021-11-25","15:41:00","Cash","6.00"
9533,"Weslaco","Home and lifestyle","64.00",3,"2023-11-12","10:58:00","Cash","6.00"
9534,"San Antonio","Fashion accessories","64.00",2,"2021-05-12","14:49:00","Cash","6.00"
9535,"Waxahachie","Home and lifestyle","54.00",2,"2022-11-29","16:42:00","Cash","5.00"
9536,"Weatherford","Fashion accessories","15.00",1,"2023-07-03","06:48:00","Cash","4.00"
9537,"Victoria","Home and lifestyle","17.00",3,"2023-01-03","13:11:00","Credit card","5.00"
9538,"Southlake","Fashion accessories","33.00",3,"2022-06-24","06:43:00","Cash","6.00"
9539,"Temple","Home and lifestyle","83.00",3,"2021-07-03","15:40:00","Cash","3.00"
9540,"Victoria","Fashion accessories","43.00",1,"2020-09-02","09:45:00","Credit card","6.00"
9541,"Weatherford","Home and lifestyle","58.00",3,"2020-09-21","06:37:00","Cash","7.00"
9542,"Waco","Fashion accessories","74.00",2,"2021-05-15","11:57:00","Cash","6.00"
9543,"Plano","Home and lifestyle","45.00",3,"2021-03-30","09:13:00","Cash","7.00"
9544,"Southlake","Fashion accessories","50.00",2,"2021-05-05","09:10:00","Cash","3.00"
9545,"Waxahachie","Home and lifestyle","84.00",3,"2023-11-09","07:56:00","Cash","4.00"
9546,"San Antonio","Fashion accessories","69.00",2,"2021-01-27","08:08:00","Cash","7.00"
9547,"Texas City","Home and lifestyle","80.00",2,"2020-03-02","11:20:00","Cash","4.00"
9548,"Richardson","Fashion accessories","30.00",2,"2022-11-08","09:23:00","Cash","4.00"
9549,"Schertz","Home and lifestyle","70.00",2,"2021-07-31","07:21:00","Cash","6.00"
9550,"Plano","Fashion accessories","45.00",2,"2022-02-10","09:14:00","Cash","7.00"
9551,"Sherman","Home and lifestyle","42.00",3,"2020-02-13","16:51:00","Cash","7.00"
9552,"San Antonio","Fashion accessories","32.00",3,"2022-02-08","08:34:00","Cash","6.00"
9553,"Weatherford","Home and lifestyle","29.00",2,"2020-05-23","15:05:00","Cash","3.00"
9554,"San Angelo","Fashion accessories","56.00",3,"2021-09-16","06:36:00","Cash","3.00"
9555,"Rowlett","Home and lifestyle","46.00",3,"2021-06-11","07:32:00","Cash","4.00"
9556,"Weatherford","Fashion accessories","31.00",1,"2022-05-22","16:05:00","Cash","3.00"
9557,"Weslaco","Home and lifestyle","32.00",2,"2021-11-17","07:55:00","Cash","5.00"
9558,"Tyler","Fashion accessories","49.00",1,"2023-07-29","07:01:00","Cash","7.00"
9559,"Port Arthur","Home and lifestyle","72.00",3,"2023-06-24","13:29:00","Cash","3.00"
9560,"Sherman","Fashion accessories","53.00",1,"2022-10-22","11:17:00","Cash","4.00"
9561,"Waco","Home and lifestyle","46.00",1,"2023-06-01","15:50:00","Cash","6.00"
9562,"Southlake","Fashion accessories","24.00",3,"2021-10-07","12:34:00","Cash","7.00"
9563,"Richardson","Home and lifestyle","19.00",3,"2023-04-25","09:27:00","Cash","6.00"
9564,"Sugar Land","Fashion accessories","73.00",2,"2020-09-20","08:41:00","Cash","3.00"
9565,"Weatherford","Home and lifestyle","76.00",1,"2020-09-12","13:15:00","Cash","6.00"
9566,"Plano","Fashion accessories","34.00",1,"2020-08-20","12:51:00","Cash","3.00"
9567,"Seguin","Home and lifestyle","26.00",3,"2021-07-27","17:00:00","Cash","7.00"
9568,"Port Arthur","Fashion accessories","39.00",2,"2021-02-28","13:03:00","Cash","5.00"
9569,"Seguin","Home and lifestyle","42.00",2,"2021-02-25","08:07:00","Cash","6.00"
9570,"Port Arthur","Fashion accessories","36.00",1,"2020-07-18","10:38:00","Cash","3.00"
9571,"Rowlett","Home and lifestyle","72.00",1,"2020-04-08","16:02:00","Cash","5.00"
9572,"Waxahachie","Fashion accessories","33.00",1,"2021-03-13","13:08:00","Cash","5.00"
9573,"San Angelo","Home and lifestyle","47.00",2,"2020-02-27","09:17:00","Cash","4.00"
9574,"Waxahachie","Fashion accessories","29.00",2,"2022-04-23","15:42:00","Cash","6.00"
9575,"Rockwall","Home and lifestyle","62.00",3,"2022-08-18","15:32:00","Cash","4.00"
9576,"Texas City","Fashion accessories","50.00",3,"2022-02-08","06:05:00","Cash","7.00"
9577,"Seguin","Home and lifestyle","18.00",1,"2023-06-21","15:28:00","Cash","6.00"
9578,"Temple","Fashion accessories","78.00",3,"2021-10-28","09:11:00","Cash","3.00"
9579,"Weslaco","Home and lifestyle","85.00",2,"2020-07-08","08:05:00","Cash","5.00"
9580,"Weatherford","Fashion accessories","63.00",3,"2020-05-07","15:22:00","Cash","4.00"
9581,"Seguin","Home and lifestyle","66.00",3,"2022-07-19","16:03:00","Cash","3.00"
9582,"Rowlett","Fashion accessories","54.00",1,"2020-02-19","08:54:00","Cash","5.00"
9583,"Texas City","Home and lifestyle","32.00",1,"2020-12-24","11:37:00","Cash","5.00"
9584,"Rowlett","Fashion accessories","59.00",3,"2021-03-03","12:22:00","Cash","5.00"
9585,"Waco","Home and lifestyle","40.00",3,"2020-04-30","06:37:00","Cash","6.00"
9586,"Weslaco","Fashion accessories","83.00",1,"2022-05-23","14:15:00","Cash","7.00"
9587,"San Antonio","Home and lifestyle","24.00",2,"2023-09-18","11:29:00","Cash","7.00"
9588,"Rosenberg","Fashion accessories","19.00",1,"2020-04-16","08:51:00","Cash","4.00"
9589,"Waxahachie","Home and lifestyle","17.00",3,"2023-01-27","06:24:00","Cash","6.00"
